Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL JPY,Return %,Commission JPY,Favorable excursion JPY,Favorable excursion %,Adverse excursion JPY,Adverse excursion %,Cumulative PnL JPY,Cumulative PnL %,Duration (bars)
387,Exit long,2025-08-21 13:45,SL,3341.25,1,3345.3,-596.61,-0.12,0,27.99,0.01,-596.61,-0.12,-10844.17,-1.08,1
387,Entry long,2025-08-21 13:44,M1 scalp up,3345.3,1,3345.3,-596.61,-0.12,0,27.99,0.01,-596.61,-0.12,-10844.17,-1.08,1
388,Exit long,2025-08-21 15:08,SL,3340.3,1,3344.37,-599.56,-0.12,0,247.48,0.05,-599.56,-0.12,-11443.72,-1.14,26
388,Entry long,2025-08-21 14:42,M1 scalp up,3344.37,1,3344.37,-599.56,-0.12,0,247.48,0.05,-599.56,-0.12,-11443.72,-1.14,26
389,Exit long,2025-08-21 16:15,SL,3341.28,1,3344.39,-458.14,-0.09,0,70.71,0.01,-458.14,-0.09,-11901.86,-1.19,24
389,Entry long,2025-08-21 15:51,M1 scalp up,3344.39,1,3344.39,-458.14,-0.09,0,70.71,0.01,-458.14,-0.09,-11901.86,-1.19,24
390,Exit long,2025-08-21 16:37,SL,3339,2,6682.9,-721.82,-0.07,0,138.47,0.01,-721.82,-0.07,-12623.68,-1.26,18
390,Entry long,2025-08-21 16:19,M1 scalp up,3341.45,2,6682.9,-721.82,-0.07,0,138.47,0.01,-721.82,-0.07,-12623.68,-1.26,18
391,Exit long,2025-08-21 17:10,TSL,3341.56,2,6678.1,739.5,0.08,0,886.81,0.09,-218.02,-0.02,-11884.18,-1.19,18
391,Entry long,2025-08-21 16:52,M1 scalp up,3339.05,2,6678.1,739.5,0.08,0,886.81,0.09,-218.02,-0.02,-11884.18,-1.19,18
392,Exit long,2025-08-21 17:28,SL,3338.55,2,6680.98,-571.57,-0.06,0,11.78,0.00,-571.57,-0.06,-12455.75,-1.25,12
392,Entry long,2025-08-21 17:16,M1 scalp up,3340.49,2,6680.98,-571.57,-0.06,0,11.78,0.00,-571.57,-0.06,-12455.75,-1.25,12
393,Exit long,2025-08-21 17:59,SL,3337.06,2,6677.6,-512.64,-0.05,0,20.62,0.00,-512.64,-0.05,-12968.39,-1.30,18
393,Entry long,2025-08-21 17:41,M1 scalp up,3338.8,2,6677.6,-512.64,-0.05,0,20.62,0.00,-512.64,-0.05,-12968.39,-1.30,18
394,Exit short,2025-08-22 14:00,SL,3338.04,1,3334.13,-580.11,-0.12,0,148.37,0.03,-580.11,-0.12,-13548.5,-1.35,9
394,Entry short,2025-08-22 13:51,M1 scalp down,3334.13,1,3334.13,-580.11,-0.12,0,148.37,0.03,-580.11,-0.12,-13548.5,-1.35,9
395,Exit long,2025-08-22 15:31,TSL,3377.27,1,3375.21,305.63,0.06,0,540.05,0.11,-167.65,-0.03,-13242.87,-1.32,12
395,Entry long,2025-08-22 15:19,M1 scalp up,3375.21,1,3375.21,305.63,0.06,0,540.05,0.11,-167.65,-0.03,-13242.87,-1.32,12
396,Exit long,2025-08-22 15:45,SL,3371.45,1,3375.66,-624.62,-0.12,0,249.25,0.05,-624.62,-0.12,-13867.49,-1.39,8
396,Entry long,2025-08-22 15:37,M1 scalp up,3375.66,1,3375.66,-624.62,-0.12,0,249.25,0.05,-624.62,-0.12,-13867.49,-1.39,8
397,Exit long,2025-08-22 16:03,TSL,3370.16,1,3367.83,345.69,0.07,0,502.96,0.10,0,0.00,-13521.8,-1.35,3
397,Entry long,2025-08-22 16:00,M1 scalp up,3367.83,1,3367.83,345.69,0.07,0,502.96,0.10,0,0.00,-13521.8,-1.35,3
398,Exit long,2025-08-22 17:54,TSL,3374.52,1,3372.01,372.4,0.07,0,520.76,0.10,-514.83,-0.10,-13149.4,-1.31,94
398,Entry long,2025-08-22 16:20,M1 scalp up,3372.01,1,3372.01,372.4,0.07,0,520.76,0.10,-514.83,-0.10,-13149.4,-1.31,94
399,Exit long,2025-08-22 19:36,TSL,3369.95,3,10107.39,364.98,0.02,0,569.73,0.04,-53.41,0.00,-12784.42,-1.28,4
399,Entry long,2025-08-22 19:32,M1 scalp up,3369.13,3,10107.39,364.98,0.02,0,569.73,0.04,-53.41,0.00,-12784.42,-1.28,4
400,Exit long,2025-08-24 22:01,SL,3369.95,2,6743.72,-561.09,-0.06,0,139.46,0.01,-561.09,-0.06,-13345.51,-1.33,55
400,Entry long,2025-08-22 20:06,M1 scalp up,3371.86,2,6743.72,-561.09,-0.06,0,139.46,0.01,-561.09,-0.06,-13345.51,-1.33,55
401,Exit long,2025-08-25 14:48,TSL,3374.04,1,3371.63,353.99,0.07,0,500.87,0.10,-346.64,-0.07,-12991.52,-1.30,26
401,Entry long,2025-08-25 14:22,M1 scalp up,3371.63,1,3371.63,353.99,0.07,0,500.87,0.10,-346.64,-0.07,-12991.52,-1.30,26
402,Exit long,2025-08-25 17:56,SL,3371.17,1,3373.83,-390.71,-0.08,0,351.05,0.07,-390.71,-0.08,-13382.23,-1.34,178
402,Entry long,2025-08-25 14:58,M1 scalp up,3373.83,1,3373.83,-390.71,-0.08,0,351.05,0.07,-390.71,-0.08,-13382.23,-1.34,178
403,Exit long,2025-08-26 13:54,TSL,3376.39,1,3374.04,347.26,0.07,0,520.15,0.10,-144.81,-0.03,-13034.97,-1.30,6
403,Entry long,2025-08-26 13:48,M1 scalp up,3374.04,1,3374.04,347.26,0.07,0,520.15,0.10,-144.81,-0.03,-13034.97,-1.30,6
404,Exit long,2025-08-26 14:25,TSL,3375.22,1,3372.12,458.09,0.09,0,617.68,0.12,-268.94,-0.05,-12576.89,-1.26,13
404,Entry long,2025-08-26 14:12,M1 scalp up,3372.12,1,3372.12,458.09,0.09,0,617.68,0.12,-268.94,-0.05,-12576.89,-1.26,13
405,Exit long,2025-08-26 16:45,SL,3382.85,1,3385.64,-412.28,-0.08,0,59.11,0.01,-412.28,-0.08,-12989.16,-1.30,36
405,Entry long,2025-08-26 16:09,M1 scalp up,3385.64,1,3385.64,-412.28,-0.08,0,59.11,0.01,-412.28,-0.08,-12989.16,-1.30,36
406,Exit long,2025-08-26 17:18,TSL,3383.62,3,10148.46,354.65,0.02,0,735.89,0.05,-35.46,0.00,-12634.52,-1.26,9
406,Entry long,2025-08-26 17:09,M1 scalp up,3382.82,3,10148.46,354.65,0.02,0,735.89,0.05,-35.46,0.00,-12634.52,-1.26,9
407,Exit long,2025-08-26 17:38,SL,3382.16,2,6767.86,-523.11,-0.05,0,106.39,0.01,-523.11,-0.05,-13157.62,-1.32,8
407,Entry long,2025-08-26 17:30,M1 scalp up,3383.93,2,6767.86,-523.11,-0.05,0,106.39,0.01,-523.11,-0.05,-13157.62,-1.32,8
408,Exit long,2025-08-26 20:08,TSL,3390.59,3,10169.13,390.11,0.03,0,540.84,0.04,-234.95,-0.02,-12767.51,-1.28,8
408,Entry long,2025-08-26 20:00,M1 scalp up,3389.71,3,10169.13,390.11,0.03,0,540.84,0.04,-234.95,-0.02,-12767.51,-1.28,8
409,Exit long,2025-08-27 13:41,TSL,3380.53,1,3378.89,241.6,0.05,0,455.21,0.09,-100.18,-0.02,-12525.91,-1.25,3
409,Entry long,2025-08-27 13:38,M1 scalp up,3378.89,1,3378.89,241.6,0.05,0,455.21,0.09,-100.18,-0.02,-12525.91,-1.25,3
410,Exit long,2025-08-27 14:23,TSL,3381.22,1,3378.78,359.45,0.07,0,506.77,0.10,-474.36,-0.10,-12166.46,-1.22,40
410,Entry long,2025-08-27 13:43,M1 scalp up,3378.78,1,3378.78,359.45,0.07,0,506.77,0.10,-474.36,-0.10,-12166.46,-1.22,40
411,Exit long,2025-08-27 14:56,TSL,3384.9,1,3381.84,450.79,0.09,0,598.11,0.12,-131.11,-0.03,-11715.67,-1.17,21
411,Entry long,2025-08-27 14:35,M1 scalp up,3381.84,1,3381.84,450.79,0.09,0,598.11,0.12,-131.11,-0.03,-11715.67,-1.17,21
412,Exit long,2025-08-27 16:31,TSL,3390.48,1,3388.22,332.94,0.07,0,480.25,0.10,-312.31,-0.06,-11382.73,-1.14,67
412,Entry long,2025-08-27 15:24,M1 scalp up,3388.22,1,3388.22,332.94,0.07,0,480.25,0.10,-312.31,-0.06,-11382.73,-1.14,67
413,Exit long,2025-08-27 22:06,TSL,3397.75,1,3395.38,349.31,0.07,0,496.7,0.10,-462.58,-0.09,-11033.41,-1.10,246
413,Entry long,2025-08-27 17:00,M1 scalp up,3395.38,1,3395.38,349.31,0.07,0,496.7,0.10,-462.58,-0.09,-11033.41,-1.10,246
414,Exit long,2025-08-28 13:43,TSL,3406.61,1,3403.17,507.02,0.10,0,663.26,0.13,-206.35,-0.04,-10526.39,-1.05,5
414,Entry long,2025-08-28 13:38,M1 scalp up,3403.17,1,3403.17,507.02,0.10,0,663.26,0.13,-206.35,-0.04,-10526.39,-1.05,5
415,Exit long,2025-08-28 14:30,TSL,3410.86,1,3408.8,303.62,0.06,0,468.7,0.09,-184.24,-0.04,-10222.77,-1.02,8
415,Entry long,2025-08-28 14:22,M1 scalp up,3408.8,1,3408.8,303.62,0.06,0,468.7,0.09,-184.24,-0.04,-10222.77,-1.02,8
416,Exit long,2025-08-28 15:21,SL,3407.64,1,3411.17,-520.29,-0.10,0,299.2,0.06,-520.29,-0.10,-10743.06,-1.07,30
416,Entry long,2025-08-28 14:51,M1 scalp up,3411.17,1,3411.17,-520.29,-0.10,0,299.2,0.06,-520.29,-0.10,-10743.06,-1.07,30
417,Exit long,2025-08-28 15:55,TSL,3409.23,1,3406.38,420.06,0.08,0,567.45,0.11,-282.99,-0.06,-10323,-1.03,26
417,Entry long,2025-08-28 15:29,M1 scalp up,3406.38,1,3406.38,420.06,0.08,0,567.45,0.11,-282.99,-0.06,-10323,-1.03,26
418,Exit long,2025-08-28 16:48,TSL,3416.39,2,6830.1,395.01,0.04,0,542.4,0.05,-218.14,-0.02,-9927.99,-0.99,8
418,Entry long,2025-08-28 16:40,M1 scalp up,3415.05,2,6830.1,395.01,0.04,0,542.4,0.05,-218.14,-0.02,-9927.99,-0.99,8
419,Exit long,2025-08-28 17:55,TSL,3418.25,2,6831.04,804.75,0.08,0,952.14,0.09,-300.68,-0.03,-9123.24,-0.91,55
419,Entry long,2025-08-28 17:00,M1 scalp up,3415.52,2,6831.04,804.75,0.08,0,952.14,0.09,-300.68,-0.03,-9123.24,-0.91,55
420,Exit long,2025-08-28 19:48,TSL,3419.99,3,10256.73,477.54,0.03,0,627.88,0.04,-468.7,-0.03,-8645.7,-0.86,17
420,Entry long,2025-08-28 19:31,M1 scalp up,3418.91,3,10256.73,477.54,0.03,0,627.88,0.04,-468.7,-0.03,-8645.7,-0.86,17
421,Exit long,2025-08-28 20:18,SL,3418.31,2,6840.74,-607.25,-0.06,0,106.12,0.01,-607.25,-0.06,-9252.94,-0.93,16
421,Entry long,2025-08-28 20:02,M1 scalp up,3420.37,2,6840.74,-607.25,-0.06,0,106.12,0.01,-607.25,-0.06,-9252.94,-0.93,16
422,Exit long,2025-08-28 22:02,TSL,3417.29,3,10249.77,308.56,0.02,0,740.53,0.05,-234.35,-0.02,-8944.39,-0.89,30
422,Entry long,2025-08-28 20:32,M1 scalp up,3416.59,3,10249.77,308.56,0.02,0,740.53,0.05,-234.35,-0.02,-8944.39,-0.89,30
423,Exit long,2025-08-29 15:01,TSL,3440.44,1,3436.18,625.93,0.12,0,772.86,0.15,-427.57,-0.08,-8318.46,-0.83,16
423,Entry long,2025-08-29 14:45,M1 scalp up,3436.18,1,3436.18,625.93,0.12,0,772.86,0.15,-427.57,-0.08,-8318.46,-0.83,16
424,Exit long,2025-08-29 15:33,TSL,3445.06,1,3442.98,305.62,0.06,0,452.55,0.09,-83.75,-0.02,-8012.85,-0.80,6
424,Entry long,2025-08-29 15:27,M1 scalp up,3442.98,1,3442.98,305.62,0.06,0,452.55,0.09,-83.75,-0.02,-8012.85,-0.80,6
425,Exit long,2025-08-29 16:15,SL,3442.99,1,3445.78,-409.94,-0.08,0,383.49,0.08,-409.94,-0.08,-8422.78,-0.84,19
425,Entry long,2025-08-29 15:56,M1 scalp up,3445.78,1,3445.78,-409.94,-0.08,0,383.49,0.08,-409.94,-0.08,-8422.78,-0.84,19
426,Exit long,2025-08-29 17:01,TSL,3448.39,1,3445.85,373.2,0.07,0,520.14,0.10,-14.69,0.00,-8049.58,-0.80,19
426,Entry long,2025-08-29 16:42,M1 scalp up,3445.85,1,3445.85,373.2,0.07,0,520.14,0.10,-14.69,0.00,-8049.58,-0.80,19
427,Exit long,2025-08-29 17:40,SL,3445.66,1,3448.22,-376.14,-0.07,0,283.58,0.06,-376.14,-0.07,-8425.72,-0.84,31
427,Entry long,2025-08-29 17:09,M1 scalp up,3448.22,1,3448.22,-376.14,-0.07,0,283.58,0.06,-376.14,-0.07,-8425.72,-0.84,31
428,Exit long,2025-08-29 17:50,SL,3441.02,2,6887.08,-740.53,-0.07,0,26.45,0.00,-740.53,-0.07,-9166.25,-0.92,1
428,Entry long,2025-08-29 17:49,M1 scalp up,3443.54,2,6887.08,-740.53,-0.07,0,26.45,0.00,-740.53,-0.07,-9166.25,-0.92,1
429,Exit long,2025-08-29 20:03,SL,3446.81,1,3449.93,-458.42,-0.09,0,30.86,0.01,-458.42,-0.09,-9624.68,-0.96,2
429,Entry long,2025-08-29 20:01,M1 scalp up,3449.93,1,3449.93,-458.42,-0.09,0,30.86,0.01,-458.42,-0.09,-9624.68,-0.96,2
430,Exit long,2025-08-29 20:30,TSL,3449.38,1,3447.34,299.74,0.06,0,446.67,0.09,-236.56,-0.05,-9324.94,-0.93,21
430,Entry long,2025-08-29 20:09,M1 scalp up,3447.34,1,3447.34,299.74,0.06,0,446.67,0.09,-236.56,-0.05,-9324.94,-0.93,21
431,Exit long,2025-08-29 20:45,TSL,3448.67,2,6895.32,296.8,0.03,0,443.73,0.04,-217.46,-0.02,-9028.14,-0.90,12
431,Entry long,2025-08-29 20:33,M1 scalp up,3447.66,2,6895.32,296.8,0.03,0,443.73,0.04,-217.46,-0.02,-9028.14,-0.90,12
432,Exit long,2025-08-31 22:00,SL,3445.35,2,6894.22,-517.58,-0.05,0,349.7,0.03,-517.58,-0.05,-9545.72,-0.95,1
432,Entry long,2025-08-29 20:59,M1 scalp up,3447.11,2,6894.22,-517.58,-0.05,0,349.7,0.03,-517.58,-0.05,-9545.72,-0.95,1
433,Exit long,2025-09-01 14:23,TSL,3480.41,1,3476.85,523.46,0.10,0,670.5,0.13,-379.36,-0.07,-9022.26,-0.90,44
433,Entry long,2025-09-01 13:39,M1 scalp up,3476.85,1,3476.85,523.46,0.10,0,670.5,0.13,-379.36,-0.07,-9022.26,-0.90,44
434,Exit long,2025-09-01 14:37,TSL,3478.25,1,3476.1,316.14,0.06,0,472,0.09,-124.98,-0.02,-8706.12,-0.87,10
434,Entry long,2025-09-01 14:27,M1 scalp up,3476.1,1,3476.1,316.14,0.06,0,472,0.09,-124.98,-0.02,-8706.12,-0.87,10
435,Exit long,2025-09-01 16:02,SL,3473.01,1,3476.16,-463.18,-0.09,0,427.89,0.08,-463.18,-0.09,-9169.3,-0.92,80
435,Entry long,2025-09-01 14:42,M1 scalp up,3476.16,1,3476.16,-463.18,-0.09,0,427.89,0.08,-463.18,-0.09,-9169.3,-0.92,80
436,Exit long,2025-09-01 16:55,TSL,3477.07,2,6946.28,1155.73,0.11,0,1302.77,0.13,-244.09,-0.02,-8013.56,-0.80,49
436,Entry long,2025-09-01 16:06,M1 scalp up,3473.14,2,6946.28,1155.73,0.11,0,1302.77,0.13,-244.09,-0.02,-8013.56,-0.80,49
437,Exit long,2025-09-02 15:46,TSL,3515.58,1,3512.11,510.68,0.10,0,657.85,0.13,-70.64,-0.01,-7502.88,-0.75,5
437,Entry long,2025-09-02 15:41,M1 scalp up,3512.11,1,3512.11,510.68,0.10,0,657.85,0.13,-70.64,-0.01,-7502.88,-0.75,5
438,Exit long,2025-09-02 16:53,TSL,3527.69,1,3525.36,342.91,0.07,0,490.08,0.09,-8.83,0.00,-7159.98,-0.72,9
438,Entry long,2025-09-02 16:44,M1 scalp up,3525.36,1,3525.36,342.91,0.07,0,490.08,0.09,-8.83,0.00,-7159.98,-0.72,9
439,Exit long,2025-09-02 17:03,SL,3522.53,1,3525.98,-507.74,-0.10,0,23.55,0.00,-507.74,-0.10,-7667.71,-0.77,1
439,Entry long,2025-09-02 17:02,M1 scalp up,3525.98,1,3525.98,-507.74,-0.10,0,23.55,0.00,-507.74,-0.10,-7667.71,-0.77,1
440,Exit long,2025-09-02 18:13,TSL,3529.02,1,3526.89,313.47,0.06,0,460.64,0.09,-303.17,-0.06,-7354.24,-0.74,38
440,Entry long,2025-09-02 17:35,M1 scalp up,3526.89,1,3526.89,313.47,0.06,0,460.64,0.09,-303.17,-0.06,-7354.24,-0.74,38
441,Exit long,2025-09-02 19:53,SL,3535.83,2,7076.2,-668.15,-0.06,0,47.09,0.00,-668.15,-0.06,-8022.39,-0.80,0
441,Entry long,2025-09-02 19:53,M1 scalp up,3538.1,2,7076.2,-668.15,-0.06,0,47.09,0.00,-668.15,-0.06,-8022.39,-0.80,0
442,Exit long,2025-09-02 20:59,SL,3533.11,1,3536.02,-428.26,-0.08,0,73.58,0.01,-428.26,-0.08,-8450.66,-0.85,45
442,Entry long,2025-09-02 20:14,M1 scalp up,3536.02,1,3536.02,-428.26,-0.08,0,73.58,0.01,-428.26,-0.08,-8450.66,-0.85,45
443,Exit long,2025-09-03 16:33,TSL,3567.7,1,3563.21,666.15,0.13,0,814.51,0.15,-299.69,-0.06,-7784.51,-0.78,54
443,Entry long,2025-09-03 15:39,M1 scalp up,3563.21,1,3563.21,666.15,0.13,0,814.51,0.15,-299.69,-0.06,-7784.51,-0.78,54
444,Exit long,2025-09-03 17:15,TSL,3572.18,2,7141.82,376.84,0.04,0,611.25,0.06,-207.71,-0.02,-7407.67,-0.74,6
444,Entry long,2025-09-03 17:09,M1 scalp up,3570.91,2,7141.82,376.84,0.04,0,611.25,0.06,-207.71,-0.02,-7407.67,-0.74,6
445,Exit long,2025-09-03 17:30,TSL,3571.73,2,7142.22,183.97,0.02,0,474.76,0.04,-112.76,-0.01,-7223.7,-0.72,5
445,Entry long,2025-09-03 17:25,M1 scalp up,3571.11,2,7142.22,183.97,0.02,0,474.76,0.04,-112.76,-0.01,-7223.7,-0.72,5
446,Exit long,2025-09-03 19:43,TSL,3564.73,1,3561.91,418.38,0.08,0,566.74,0.11,-38.57,-0.01,-6805.32,-0.68,11
446,Entry long,2025-09-03 19:32,M1 scalp up,3561.91,1,3561.91,418.38,0.08,0,566.74,0.11,-38.57,-0.01,-6805.32,-0.68,11
447,Exit long,2025-09-03 20:26,TSL,3565.04,1,3562.98,305.63,0.06,0,453.99,0.09,-255.18,-0.05,-6499.7,-0.65,40
447,Entry long,2025-09-03 19:46,M1 scalp up,3562.98,1,3562.98,305.63,0.06,0,453.99,0.09,-255.18,-0.05,-6499.7,-0.65,40
448,Exit long,2025-09-03 20:49,SL,3560.2,1,3562.75,-378.32,-0.07,0,206.22,0.04,-378.32,-0.07,-6878.02,-0.69,18
448,Entry long,2025-09-03 20:31,M1 scalp up,3562.75,1,3562.75,-378.32,-0.07,0,206.22,0.04,-378.32,-0.07,-6878.02,-0.69,18
449,Exit long,2025-09-03 22:31,TSL,3563.21,1,3559.62,531.41,0.10,0,679.44,0.13,-143.91,-0.03,-6346.61,-0.63,35
449,Entry long,2025-09-03 20:56,M1 scalp up,3559.62,1,3559.62,531.41,0.10,0,679.44,0.13,-143.91,-0.03,-6346.61,-0.63,35
450,Exit long,2025-09-04 15:27,SL,3543.12,1,3547,-574.34,-0.11,0,106.58,0.02,-574.34,-0.11,-6920.95,-0.69,6
450,Entry long,2025-09-04 15:21,M1 scalp up,3547,1,3547,-574.34,-0.11,0,106.58,0.02,-574.34,-0.11,-6920.95,-0.69,6
451,Exit long,2025-09-04 16:22,TSL,3555.2,1,3551.96,479.6,0.09,0,630.59,0.12,-16.28,0.00,-6441.34,-0.64,11
451,Entry long,2025-09-04 16:11,M1 scalp up,3551.96,1,3551.96,479.6,0.09,0,630.59,0.12,-16.28,0.00,-6441.34,-0.64,11
452,Exit long,2025-09-04 17:10,TSL,3554.47,1,3552.03,361.18,0.07,0,509.21,0.10,-405.59,-0.08,-6080.16,-0.61,46
452,Entry long,2025-09-04 16:24,M1 scalp up,3552.03,1,3552.03,361.18,0.07,0,509.21,0.10,-405.59,-0.08,-6080.16,-0.61,46
453,Exit long,2025-09-04 17:25,SL,3550.05,1,3552.77,-402.63,-0.08,0,19.24,0.00,-402.63,-0.08,-6482.79,-0.65,13
453,Entry long,2025-09-04 17:12,M1 scalp up,3552.77,1,3552.77,-402.63,-0.08,0,19.24,0.00,-402.63,-0.08,-6482.79,-0.65,13
454,Exit long,2025-09-04 17:46,SL,3544.81,1,3547.83,-447.04,-0.09,0,165.79,0.03,-447.04,-0.09,-6929.83,-0.69,15
454,Entry long,2025-09-04 17:31,M1 scalp up,3547.83,1,3547.83,-447.04,-0.09,0,165.79,0.03,-447.04,-0.09,-6929.83,-0.69,15
455,Exit long,2025-09-04 18:41,TSL,3546.71,1,3543.58,463.32,0.09,0,611.35,0.12,-149.51,-0.03,-6466.51,-0.65,49
455,Entry long,2025-09-04 17:52,M1 scalp up,3543.58,1,3543.58,463.32,0.09,0,611.35,0.12,-149.51,-0.03,-6466.51,-0.65,49
456,Exit long,2025-09-04 20:34,SL,3548.31,3,10649.85,-728.29,-0.05,0,239.8,0.02,-728.29,-0.05,-7194.8,-0.72,44
456,Entry long,2025-09-04 19:50,M1 scalp up,3549.95,3,10649.85,-728.29,-0.05,0,239.8,0.02,-728.29,-0.05,-7194.8,-0.72,44
457,Exit long,2025-09-05 16:08,TSL,3597.32,1,3593.14,620.67,0.12,0,804.79,0.15,-294,-0.06,-6574.12,-0.66,11
457,Entry long,2025-09-05 15:57,M1 scalp up,3593.14,1,3593.14,620.67,0.12,0,804.79,0.15,-294,-0.06,-6574.12,-0.66,11
458,Exit long,2025-09-05 16:40,SL,3592.94,1,3596.62,-546.43,-0.10,0,184.12,0.03,-546.43,-0.10,-7120.55,-0.71,4
458,Entry long,2025-09-05 16:36,M1 scalp up,3596.62,1,3596.62,-546.43,-0.10,0,184.12,0.03,-546.43,-0.10,-7120.55,-0.71,4
459,Exit long,2025-09-05 17:07,SL,3591.6,1,3594.99,-503.37,-0.09,0,154.43,0.03,-503.37,-0.09,-7623.92,-0.76,10
459,Entry long,2025-09-05 16:57,M1 scalp up,3594.99,1,3594.99,-503.37,-0.09,0,154.43,0.03,-503.37,-0.09,-7623.92,-0.76,10
460,Exit long,2025-09-05 17:47,TSL,3596.28,1,3594.28,296.97,0.06,0,445.46,0.08,-163.33,-0.03,-7326.95,-0.73,9
460,Entry long,2025-09-05 17:38,M1 scalp up,3594.28,1,3594.28,296.97,0.06,0,445.46,0.08,-163.33,-0.03,-7326.95,-0.73,9
461,Exit long,2025-09-05 19:49,TSL,3594.89,2,7186.56,478.12,0.04,0,626.61,0.06,-201.94,-0.02,-6848.82,-0.68,18
461,Entry long,2025-09-05 19:31,M1 scalp up,3593.28,2,7186.56,478.12,0.04,0,626.61,0.06,-201.94,-0.02,-6848.82,-0.68,18
462,Exit long,2025-09-05 20:01,SL,3589.31,1,3592.22,-432.09,-0.08,0,11.88,0.00,-432.09,-0.08,-7280.92,-0.73,0
462,Entry long,2025-09-05 20:01,M1 scalp up,3592.22,1,3592.22,-432.09,-0.08,0,11.88,0.00,-432.09,-0.08,-7280.92,-0.73,0
463,Exit long,2025-09-07 22:00,SL,3584.06,1,3588.83,-702.84,-0.13,0,268.76,0.05,-702.84,-0.13,-7983.76,-0.80,43
463,Entry long,2025-09-05 20:17,M1 scalp up,3588.83,1,3588.83,-702.84,-0.13,0,268.76,0.05,-702.84,-0.13,-7983.76,-0.80,43
464,Exit long,2025-09-08 15:27,SL,3637.78,1,3642.59,-708.73,-0.13,0,176.82,0.03,-708.73,-0.13,-8692.49,-0.87,7
464,Entry long,2025-09-08 15:20,M1 scalp up,3642.59,1,3642.59,-708.73,-0.13,0,176.82,0.03,-708.73,-0.13,-8692.49,-0.87,7
465,Exit long,2025-09-08 15:51,TSL,3639.44,1,3633.86,822.19,0.15,0,971.01,0.18,-94.3,-0.02,-7870.3,-0.79,12
465,Entry long,2025-09-08 15:39,M1 scalp up,3633.86,1,3633.86,822.19,0.15,0,971.01,0.18,-94.3,-0.02,-7870.3,-0.79,12
466,Exit long,2025-09-08 16:15,TSL,3639.73,1,3637.22,369.84,0.07,0,534.87,0.10,-198.92,-0.04,-7500.46,-0.75,13
466,Entry long,2025-09-08 16:02,M1 scalp up,3637.22,1,3637.22,369.84,0.07,0,534.87,0.10,-198.92,-0.04,-7500.46,-0.75,13
467,Exit long,2025-09-08 16:30,TSL,3640.73,1,3638.43,338.9,0.06,0,486.24,0.09,-10.31,0.00,-7161.57,-0.72,9
467,Entry long,2025-09-08 16:21,M1 scalp up,3638.43,1,3638.43,338.9,0.06,0,486.24,0.09,-10.31,0.00,-7161.57,-0.72,9
468,Exit long,2025-09-08 17:04,SL,3636.62,1,3639.91,-484.77,-0.09,0,173.87,0.03,-484.77,-0.09,-7646.34,-0.76,29
468,Entry long,2025-09-08 16:35,M1 scalp up,3639.91,1,3639.91,-484.77,-0.09,0,173.87,0.03,-484.77,-0.09,-7646.34,-0.76,29
469,Exit long,2025-09-08 19:58,TSL,3636.7,1,3634.34,347.74,0.06,0,496.56,0.09,-363.94,-0.07,-7298.6,-0.73,165
469,Entry long,2025-09-08 17:13,M1 scalp up,3634.34,1,3634.34,347.74,0.06,0,496.56,0.09,-363.94,-0.07,-7298.6,-0.73,165
470,Exit long,2025-09-08 20:26,SL,3634.63,2,7272.68,-503.92,-0.05,0,94.3,0.01,-503.92,-0.05,-7802.52,-0.78,17
470,Entry long,2025-09-08 20:09,M1 scalp up,3636.34,2,7272.68,-503.92,-0.05,0,94.3,0.01,-503.92,-0.05,-7802.52,-0.78,17
471,Exit long,2025-09-09 16:01,TSL,3645.73,1,3642.64,455.66,0.08,0,603.13,0.11,-145.99,-0.03,-7346.86,-0.73,5
471,Entry long,2025-09-09 15:56,M1 scalp up,3642.64,1,3642.64,455.66,0.08,0,603.13,0.11,-145.99,-0.03,-7346.86,-0.73,5
472,Exit long,2025-09-09 17:35,SL,3642.91,1,3646.49,-527.92,-0.10,0,215.3,0.04,-527.92,-0.10,-7874.78,-0.79,76
472,Entry long,2025-09-09 16:19,M1 scalp up,3646.49,1,3646.49,-527.92,-0.10,0,215.3,0.04,-527.92,-0.10,-7874.78,-0.79,76
473,Exit long,2025-09-09 18:31,TSL,3644.14,1,3641.74,353.91,0.07,0,501.38,0.09,-63.41,-0.01,-7520.87,-0.75,47
473,Entry long,2025-09-09 17:44,M1 scalp up,3641.74,1,3641.74,353.91,0.07,0,501.38,0.09,-63.41,-0.01,-7520.87,-0.75,47
474,Exit long,2025-09-09 19:42,SL,3632.61,2,7269.8,-675.39,-0.06,0,409.95,0.04,-675.39,-0.06,-8196.25,-0.82,9
474,Entry long,2025-09-09 19:33,M1 scalp up,3634.9,2,7269.8,-675.39,-0.06,0,409.95,0.04,-675.39,-0.06,-8196.25,-0.82,9
475,Exit long,2025-09-09 19:49,SL,3629.22,1,3632.14,-430.59,-0.08,0,16.22,0.00,-430.59,-0.08,-8626.85,-0.86,3
475,Entry long,2025-09-09 19:46,M1 scalp up,3632.14,1,3632.14,-430.59,-0.08,0,16.22,0.00,-430.59,-0.08,-8626.85,-0.86,3
476,Exit long,2025-09-09 20:09,TSL,3631.84,1,3629.3,374.56,0.07,0,522.02,0.10,0,0.00,-8252.29,-0.83,9
